v1,date_elec,mtr_number,conload,imp,date_md,date,tavg,tmin,tmax,prcp,wdir,wspd,wpgt,pres,_merge,date2
1085,2021-05-09,USS 0020686,96,0,2021-05-09,09-05-2021,37.099998,31,44,,287,8.6000004,,1003.8,Matched (3),09may2021
1086,2021-05-09,USS 0020707,48,2.0999999,2021-05-09,09-05-2021,37.099998,31,44,,287,8.6000004,,1003.8,Matched (3),09may2021
1087,2021-05-09,UST 0000711,624,14.47,2021-05-09,09-05-2021,37.099998,31,44,,287,8.6000004,,1003.8,Matched (3),09may2021
1088,2021-05-09,UST 0000712,624,9.71,2021-05-09,09-05-2021,37.099998,31,44,,287,8.6000004,,1003.8,Matched (3),09may2021
1089,2021-05-09,UST 0000713,624,9.1999998,2021-05-09,09-05-2021,37.099998,31,44,,287,8.6000004,,1003.8,Matched (3),09may2021
1090,2021-05-09,UST 0002019,624,8.7600002,2021-05-09,09-05-2021,37.099998,31,44,,287,8.6000004,,1003.8,Matched (3),09may2021
1091,2021-05-09,UST 0002020,624,7.23,2021-05-09,09-05-2021,37.099998,31,44,,287,8.6000004,,1003.8,Matched (3),09may2021
1092,2021-05-09,UST 0002021,NA,131.10001,2021-05-09,09-05-2021,37.099998,31,44,,287,8.6000004,,1003.8,Matched (3),09may2021
1093,2021-05-10,USS 0004903,192,5.1599998,2021-05-10,10-05-2021,35.299999,29,42,,251,10.8,,1004.1,Matched (3),10may2021
1094,2021-05-10,USS 0004927,192,8.3800001,2021-05-10,10-05-2021,35.299999,29,42,,251,10.8,,1004.1,Matched (3),10may2021
1095,2021-05-10,USS 0004949,192,8.3999996,2021-05-10,10-05-2021,35.299999,29,42,,251,10.8,,1004.1,Matched (3),10may2021
1096,2021-05-10,USS 0004966,192,3.48,2021-05-10,10-05-2021,35.299999,29,42,,251,10.8,,1004.1,Matched (3),10may2021
1097,2021-05-10,USS 0005019,288,6.1500001,2021-05-10,10-05-2021,35.299999,29,42,,251,10.8,,1004.1,Matched (3),10may2021
1098,2021-05-10,USS 0008953,288,3.77,2021-05-10,10-05-2021,35.299999,29,42,,251,10.8,,1004.1,Matched (3),10may2021
1099,2021-05-10,USS 0008983,288,3.78,2021-05-10,10-05-2021,35.299999,29,42,,251,10.8,,1004.1,Matched (3),10may2021
1100,2021-05-10,USS 0009044,288,4,2021-05-10,10-05-2021,35.299999,29,42,,251,10.8,,1004.1,Matched (3),10may2021
1101,2021-05-10,USS 0009063,288,3.29,2021-05-10,10-05-2021,35.299999,29,42,,251,10.8,,1004.1,Matched (3),10may2021
1102,2021-05-10,USS 0009067,288,1.12,2021-05-10,10-05-2021,35.299999,29,42,,251,10.8,,1004.1,Matched (3),10may2021
1103,2021-05-10,USS 0009070,288,.95999998,2021-05-10,10-05-2021,35.299999,29,42,,251,10.8,,1004.1,Matched (3),10may2021
1104,2021-05-10,USS 0009072,288,2.51,2021-05-10,10-05-2021,35.299999,29,42,,251,10.8,,1004.1,Matched (3),10may2021
1105,2021-05-10,USS 0009073,288,2.6400001,2021-05-10,10-05-2021,35.299999,29,42,,251,10.8,,1004.1,Matched (3),10may2021
1106,2021-05-10,USS 0009074,288,2.6400001,2021-05-10,10-05-2021,35.299999,29,42,,251,10.8,,1004.1,Matched (3),10may2021
1107,2021-05-10,USS 0009075,288,3.5899999,2021-05-10,10-05-2021,35.299999,29,42,,251,10.8,,1004.1,Matched (3),10may2021
1108,2021-05-10,USS 0009076,288,2.3699999,2021-05-10,10-05-2021,35.299999,29,42,,251,10.8,,1004.1,Matched (3),10may2021
1109,2021-05-10,USS 0015695,288,1.14,2021-05-10,10-05-2021,35.299999,29,42,,251,10.8,,1004.1,Matched (3),10may2021
1110,2021-05-10,USS 0017113,96,1.53,2021-05-10,10-05-2021,35.299999,29,42,,251,10.8,,1004.1,Matched (3),10may2021
1111,2021-05-10,USS 0017137,384,0,2021-05-10,10-05-2021,35.299999,29,42,,251,10.8,,1004.1,Matched (3),10may2021
1112,2021-05-10,USS 0017138,288,.44,2021-05-10,10-05-2021,35.299999,29,42,,251,10.8,,1004.1,Matched (3),10may2021
1113,2021-05-10,USS 0020686,96,0,2021-05-10,10-05-2021,35.299999,29,42,,251,10.8,,1004.1,Matched (3),10may2021
1114,2021-05-10,USS 0020707,236,10.01,2021-05-10,10-05-2021,35.299999,29,42,,251,10.8,,1004.1,Matched (3),10may2021
1115,2021-05-10,UST 0000711,624,14.12,2021-05-10,10-05-2021,35.299999,29,42,,251,10.8,,1004.1,Matched (3),10may2021
1116,2021-05-10,UST 0000712,624,9.5500002,2021-05-10,10-05-2021,35.299999,29,42,,251,10.8,,1004.1,Matched (3),10may2021
1117,2021-05-10,UST 0000713,624,9.1800003,2021-05-10,10-05-2021,35.299999,29,42,,251,10.8,,1004.1,Matched (3),10may2021
1118,2021-05-10,UST 0002019,624,8.6899996,2021-05-10,10-05-2021,35.299999,29,42,,251,10.8,,1004.1,Matched (3),10may2021
1119,2021-05-10,UST 0002020,624,7.1799998,2021-05-10,10-05-2021,35.299999,29,42,,251,10.8,,1004.1,Matched (3),10may2021
1120,2021-05-10,UST 0002021,NA,170.7,2021-05-10,10-05-2021,35.299999,29,42,,251,10.8,,1004.1,Matched (3),10may2021
1121,2021-05-11,USS 0004903,192,5.1599998,2021-05-11,11-05-2021,34.099998,28,42,,263,11,,1004.5,Matched (3),11may2021
1122,2021-05-11,USS 0004927,192,7.6500001,2021-05-11,11-05-2021,34.099998,28,42,,263,11,,1004.5,Matched (3),11may2021
1123,2021-05-11,USS 0004949,192,6.9699998,2021-05-11,11-05-2021,34.099998,28,42,,263,11,,1004.5,Matched (3),11may2021
1124,2021-05-11,USS 0004966,192,3.0599999,2021-05-11,11-05-2021,34.099998,28,42,,263,11,,1004.5,Matched (3),11may2021
1125,2021-05-11,USS 0005019,288,9.4099998,2021-05-11,11-05-2021,34.099998,28,42,,263,11,,1004.5,Matched (3),11may2021
1126,2021-05-11,USS 0008953,288,3.78,2021-05-11,11-05-2021,34.099998,28,42,,263,11,,1004.5,Matched (3),11may2021
1127,2021-05-11,USS 0008983,288,3.1700001,2021-05-11,11-05-2021,34.099998,28,42,,263,11,,1004.5,Matched (3),11may2021
1128,2021-05-11,USS 0009044,288,4.0799999,2021-05-11,11-05-2021,34.099998,28,42,,263,11,,1004.5,Matched (3),11may2021
1129,2021-05-11,USS 0009063,288,2.3599999,2021-05-11,11-05-2021,34.099998,28,42,,263,11,,1004.5,Matched (3),11may2021
1130,2021-05-11,USS 0009067,288,1.49,2021-05-11,11-05-2021,34.099998,28,42,,263,11,,1004.5,Matched (3),11may2021
1131,2021-05-11,USS 0009070,288,.88999999,2021-05-11,11-05-2021,34.099998,28,42,,263,11,,1004.5,Matched (3),11may2021
1132,2021-05-11,USS 0009072,288,2.51,2021-05-11,11-05-2021,34.099998,28,42,,263,11,,1004.5,Matched (3),11may2021
1133,2021-05-11,USS 0009073,288,2.6400001,2021-05-11,11-05-2021,34.099998,28,42,,263,11,,1004.5,Matched (3),11may2021
1134,2021-05-11,USS 0009074,288,2.6400001,2021-05-11,11-05-2021,34.099998,28,42,,263,11,,1004.5,Matched (3),11may2021
1135,2021-05-11,USS 0009075,288,3.5999999,2021-05-11,11-05-2021,34.099998,28,42,,263,11,,1004.5,Matched (3),11may2021
1136,2021-05-11,USS 0009076,288,2.4000001,2021-05-11,11-05-2021,34.099998,28,42,,263,11,,1004.5,Matched (3),11may2021
1137,2021-05-11,USS 0015695,288,1.08,2021-05-11,11-05-2021,34.099998,28,42,,263,11,,1004.5,Matched (3),11may2021
1138,2021-05-11,USS 0017113,96,2.1800001,2021-05-11,11-05-2021,34.099998,28,42,,263,11,,1004.5,Matched (3),11may2021
1139,2021-05-11,USS 0017137,384,0,2021-05-11,11-05-2021,34.099998,28,42,,263,11,,1004.5,Matched (3),11may2021
1140,2021-05-11,USS 0017138,288,.70999998,2021-05-11,11-05-2021,34.099998,28,42,,263,11,,1004.5,Matched (3),11may2021
1141,2021-05-11,USS 0020686,96,0,2021-05-11,11-05-2021,34.099998,28,42,,263,11,,1004.5,Matched (3),11may2021
1142,2021-05-11,USS 0020707,76,3.72,2021-05-11,11-05-2021,34.099998,28,42,,263,11,,1004.5,Matched (3),11may2021
1143,2021-05-11,UST 0000711,624,13.44,2021-05-11,11-05-2021,34.099998,28,42,,263,11,,1004.5,Matched (3),11may2021
1144,2021-05-11,UST 0000712,624,9.7299995,2021-05-11,11-05-2021,34.099998,28,42,,263,11,,1004.5,Matched (3),11may2021
1145,2021-05-11,UST 0000713,624,9.2799997,2021-05-11,11-05-2021,34.099998,28,42,,263,11,,1004.5,Matched (3),11may2021
1146,2021-05-11,UST 0002019,624,8.79,2021-05-11,11-05-2021,34.099998,28,42,,263,11,,1004.5,Matched (3),11may2021
1147,2021-05-11,UST 0002020,624,7.4299998,2021-05-11,11-05-2021,34.099998,28,42,,263,11,,1004.5,Matched (3),11may2021
1148,2021-05-11,UST 0002021,NA,160.73,2021-05-11,11-05-2021,34.099998,28,42,,263,11,,1004.5,Matched (3),11may2021
1149,2021-05-12,USS 0004903,192,5.4400001,2021-05-12,12-05-2021,34.099998,28,42,,245,13.5,,1002.7,Matched (3),12may2021
1150,2021-05-12,USS 0004927,192,9.21,2021-05-12,12-05-2021,34.099998,28,42,,245,13.5,,1002.7,Matched (3),12may2021
1151,2021-05-12,USS 0004949,192,7.23,2021-05-12,12-05-2021,34.099998,28,42,,245,13.5,,1002.7,Matched (3),12may2021
1152,2021-05-12,USS 0004966,192,2.9000001,2021-05-12,12-05-2021,34.099998,28,42,,245,13.5,,1002.7,Matched (3),12may2021
1153,2021-05-12,USS 0005019,288,7.1900001,2021-05-12,12-05-2021,34.099998,28,42,,245,13.5,,1002.7,Matched (3),12may2021
1154,2021-05-12,USS 0008953,288,5.0300002,2021-05-12,12-05-2021,34.099998,28,42,,245,13.5,,1002.7,Matched (3),12may2021
1155,2021-05-12,USS 0008983,288,3.02,2021-05-12,12-05-2021,34.099998,28,42,,245,13.5,,1002.7,Matched (3),12may2021
1156,2021-05-12,USS 0009044,288,4.2199998,2021-05-12,12-05-2021,34.099998,28,42,,245,13.5,,1002.7,Matched (3),12may2021
1157,2021-05-12,USS 0009063,288,2.0899999,2021-05-12,12-05-2021,34.099998,28,42,,245,13.5,,1002.7,Matched (3),12may2021
1158,2021-05-12,USS 0009067,288,.74000001,2021-05-12,12-05-2021,34.099998,28,42,,245,13.5,,1002.7,Matched (3),12may2021
1159,2021-05-12,USS 0009070,288,.69,2021-05-12,12-05-2021,34.099998,28,42,,245,13.5,,1002.7,Matched (3),12may2021
1160,2021-05-12,USS 0009072,288,2.51,2021-05-12,12-05-2021,34.099998,28,42,,245,13.5,,1002.7,Matched (3),12may2021
1161,2021-05-12,USS 0009073,288,2.6400001,2021-05-12,12-05-2021,34.099998,28,42,,245,13.5,,1002.7,Matched (3),12may2021
1162,2021-05-12,USS 0009074,288,2.6400001,2021-05-12,12-05-2021,34.099998,28,42,,245,13.5,,1002.7,Matched (3),12may2021
1163,2021-05-12,USS 0009075,288,3.5899999,2021-05-12,12-05-2021,34.099998,28,42,,245,13.5,,1002.7,Matched (3),12may2021
1164,2021-05-12,USS 0009076,288,2.4100001,2021-05-12,12-05-2021,34.099998,28,42,,245,13.5,,1002.7,Matched (3),12may2021
1165,2021-05-12,USS 0015695,288,1.0599999,2021-05-12,12-05-2021,34.099998,28,42,,245,13.5,,1002.7,Matched (3),12may2021
1166,2021-05-12,USS 0017113,96,2.45,2021-05-12,12-05-2021,34.099998,28,42,,245,13.5,,1002.7,Matched (3),12may2021
1167,2021-05-12,USS 0017137,384,0,2021-05-12,12-05-2021,34.099998,28,42,,245,13.5,,1002.7,Matched (3),12may2021
1168,2021-05-12,USS 0017138,288,.090000004,2021-05-12,12-05-2021,34.099998,28,42,,245,13.5,,1002.7,Matched (3),12may2021
1169,2021-05-12,USS 0020686,96,0,2021-05-12,12-05-2021,34.099998,28,42,,245,13.5,,1002.7,Matched (3),12may2021
1170,2021-05-12,UST 0000711,624,11.82,2021-05-12,12-05-2021,34.099998,28,42,,245,13.5,,1002.7,Matched (3),12may2021
1171,2021-05-12,UST 0000712,624,9.6700001,2021-05-12,12-05-2021,34.099998,28,42,,245,13.5,,1002.7,Matched (3),12may2021
1172,2021-05-12,UST 0000713,624,9.0900002,2021-05-12,12-05-2021,34.099998,28,42,,245,13.5,,1002.7,Matched (3),12may2021
1173,2021-05-12,UST 0002019,624,8.7700005,2021-05-12,12-05-2021,34.099998,28,42,,245,13.5,,1002.7,Matched (3),12may2021
1174,2021-05-12,UST 0002020,624,7.21,2021-05-12,12-05-2021,34.099998,28,42,,245,13.5,,1002.7,Matched (3),12may2021
1175,2021-05-12,UST 0002021,NA,159.28,2021-05-12,12-05-2021,34.099998,28,42,,245,13.5,,1002.7,Matched (3),12may2021
1176,2021-05-13,USS 0004903,192,4.73,2021-05-13,13-05-2021,33.700001,28,41.200001,,241,13.3,,1002.6,Matched (3),13may2021
1177,2021-05-13,USS 0004927,192,7.52,2021-05-13,13-05-2021,33.700001,28,41.200001,,241,13.3,,1002.6,Matched (3),13may2021
1178,2021-05-13,USS 0004949,192,7.21,2021-05-13,13-05-2021,33.700001,28,41.200001,,241,13.3,,1002.6,Matched (3),13may2021
1179,2021-05-13,USS 0004966,192,2.27,2021-05-13,13-05-2021,33.700001,28,41.200001,,241,13.3,,1002.6,Matched (3),13may2021
1180,2021-05-13,USS 0005019,288,4.1100001,2021-05-13,13-05-2021,33.700001,28,41.200001,,241,13.3,,1002.6,Matched (3),13may2021
1181,2021-05-13,USS 0008953,288,3.95,2021-05-13,13-05-2021,33.700001,28,41.200001,,241,13.3,,1002.6,Matched (3),13may2021
1182,2021-05-13,USS 0008983,288,3.8199999,2021-05-13,13-05-2021,33.700001,28,41.200001,,241,13.3,,1002.6,Matched (3),13may2021
1183,2021-05-13,USS 0009044,288,5.9099998,2021-05-13,13-05-2021,33.700001,28,41.200001,,241,13.3,,1002.6,Matched (3),13may2021
1184,2021-05-13,USS 0009063,288,3.6600001,2021-05-13,13-05-2021,33.700001,28,41.200001,,241,13.3,,1002.6,Matched (3),13may2021
1185,2021-05-13,USS 0009067,288,1.05,2021-05-13,13-05-2021,33.700001,28,41.200001,,241,13.3,,1002.6,Matched (3),13may2021
1186,2021-05-13,USS 0009070,288,.88,2021-05-13,13-05-2021,33.700001,28,41.200001,,241,13.3,,1002.6,Matched (3),13may2021
1187,2021-05-13,USS 0009072,288,2.51,2021-05-13,13-05-2021,33.700001,28,41.200001,,241,13.3,,1002.6,Matched (3),13may2021
1188,2021-05-13,USS 0009073,288,2.6300001,2021-05-13,13-05-2021,33.700001,28,41.200001,,241,13.3,,1002.6,Matched (3),13may2021
1189,2021-05-13,USS 0009074,288,2.6300001,2021-05-13,13-05-2021,33.700001,28,41.200001,,241,13.3,,1002.6,Matched (3),13may2021
1190,2021-05-13,USS 0009075,288,3.5899999,2021-05-13,13-05-2021,33.700001,28,41.200001,,241,13.3,,1002.6,Matched (3),13may2021
1191,2021-05-13,USS 0009076,288,2.3900001,2021-05-13,13-05-2021,33.700001,28,41.200001,,241,13.3,,1002.6,Matched (3),13may2021
1192,2021-05-13,USS 0015695,288,1.0700001,2021-05-13,13-05-2021,33.700001,28,41.200001,,241,13.3,,1002.6,Matched (3),13may2021
1193,2021-05-13,USS 0017113,96,2.5699999,2021-05-13,13-05-2021,33.700001,28,41.200001,,241,13.3,,1002.6,Matched (3),13may2021
1194,2021-05-13,USS 0017137,384,0,2021-05-13,13-05-2021,33.700001,28,41.200001,,241,13.3,,1002.6,Matched (3),13may2021
1195,2021-05-13,USS 0017138,288,.75,2021-05-13,13-05-2021,33.700001,28,41.200001,,241,13.3,,1002.6,Matched (3),13may2021
1196,2021-05-13,USS 0020686,96,0,2021-05-13,13-05-2021,33.700001,28,41.200001,,241,13.3,,1002.6,Matched (3),13may2021
1197,2021-05-13,USS 0020707,140,6.4499998,2021-05-13,13-05-2021,33.700001,28,41.200001,,241,13.3,,1002.6,Matched (3),13may2021
1198,2021-05-13,UST 0000711,624,13.75,2021-05-13,13-05-2021,33.700001,28,41.200001,,241,13.3,,1002.6,Matched (3),13may2021
1199,2021-05-13,UST 0000712,624,9.6499996,2021-05-13,13-05-2021,33.700001,28,41.200001,,241,13.3,,1002.6,Matched (3),13may2021
1200,2021-05-13,UST 0000713,624,9.2399998,2021-05-13,13-05-2021,33.700001,28,41.200001,,241,13.3,,1002.6,Matched (3),13may2021
1201,2021-05-13,UST 0002019,624,8.8000002,2021-05-13,13-05-2021,33.700001,28,41.200001,,241,13.3,,1002.6,Matched (3),13may2021
1202,2021-05-13,UST 0002020,624,7.1900001,2021-05-13,13-05-2021,33.700001,28,41.200001,,241,13.3,,1002.6,Matched (3),13may2021
1203,2021-05-13,UST 0002021,NA,164.50999,2021-05-13,13-05-2021,33.700001,28,41.200001,,241,13.3,,1002.6,Matched (3),13may2021
1204,2021-05-14,USS 0004903,192,5.1599998,2021-05-14,14-05-2021,35,29,43,,259,8.1000004,,1001.7,Matched (3),14may2021
1205,2021-05-14,USS 0004927,192,8.04,2021-05-14,14-05-2021,35,29,43,,259,8.1000004,,1001.7,Matched (3),14may2021
1206,2021-05-14,USS 0004949,192,8.1700001,2021-05-14,14-05-2021,35,29,43,,259,8.1000004,,1001.7,Matched (3),14may2021
1207,2021-05-14,USS 0004966,192,2.3599999,2021-05-14,14-05-2021,35,29,43,,259,8.1000004,,1001.7,Matched (3),14may2021
1208,2021-05-14,USS 0005019,288,4.71,2021-05-14,14-05-2021,35,29,43,,259,8.1000004,,1001.7,Matched (3),14may2021
1209,2021-05-14,USS 0008953,288,4.1900001,2021-05-14,14-05-2021,35,29,43,,259,8.1000004,,1001.7,Matched (3),14may2021
1210,2021-05-14,USS 0008983,288,3.29,2021-05-14,14-05-2021,35,29,43,,259,8.1000004,,1001.7,Matched (3),14may2021
1211,2021-05-14,USS 0009044,288,4.1100001,2021-05-14,14-05-2021,35,29,43,,259,8.1000004,,1001.7,Matched (3),14may2021
1212,2021-05-14,USS 0009063,288,2.95,2021-05-14,14-05-2021,35,29,43,,259,8.1000004,,1001.7,Matched (3),14may2021
1213,2021-05-14,USS 0009067,288,1.02,2021-05-14,14-05-2021,35,29,43,,259,8.1000004,,1001.7,Matched (3),14may2021
1214,2021-05-14,USS 0009070,288,.93000001,2021-05-14,14-05-2021,35,29,43,,259,8.1000004,,1001.7,Matched (3),14may2021
1215,2021-05-14,USS 0009072,288,2.49,2021-05-14,14-05-2021,35,29,43,,259,8.1000004,,1001.7,Matched (3),14may2021
1216,2021-05-14,USS 0009073,288,2.6300001,2021-05-14,14-05-2021,35,29,43,,259,8.1000004,,1001.7,Matched (3),14may2021
1217,2021-05-14,USS 0009074,288,2.6300001,2021-05-14,14-05-2021,35,29,43,,259,8.1000004,,1001.7,Matched (3),14may2021
1218,2021-05-14,USS 0009075,288,3.5799999,2021-05-14,14-05-2021,35,29,43,,259,8.1000004,,1001.7,Matched (3),14may2021
1219,2021-05-14,USS 0009076,288,2.3199999,2021-05-14,14-05-2021,35,29,43,,259,8.1000004,,1001.7,Matched (3),14may2021
1220,2021-05-14,USS 0015695,288,1.26,2021-05-14,14-05-2021,35,29,43,,259,8.1000004,,1001.7,Matched (3),14may2021
1221,2021-05-14,USS 0017113,96,2.1199999,2021-05-14,14-05-2021,35,29,43,,259,8.1000004,,1001.7,Matched (3),14may2021
1222,2021-05-14,USS 0017137,384,0,2021-05-14,14-05-2021,35,29,43,,259,8.1000004,,1001.7,Matched (3),14may2021
1223,2021-05-14,USS 0017138,288,.34999999,2021-05-14,14-05-2021,35,29,43,,259,8.1000004,,1001.7,Matched (3),14may2021
1224,2021-05-14,USS 0020686,96,0,2021-05-14,14-05-2021,35,29,43,,259,8.1000004,,1001.7,Matched (3),14may2021
1225,2021-05-14,USS 0020707,320,13.8,2021-05-14,14-05-2021,35,29,43,,259,8.1000004,,1001.7,Matched (3),14may2021
1226,2021-05-14,UST 0000711,624,13.64,2021-05-14,14-05-2021,35,29,43,,259,8.1000004,,1001.7,Matched (3),14may2021
1227,2021-05-14,UST 0000712,624,9.6700001,2021-05-14,14-05-2021,35,29,43,,259,8.1000004,,1001.7,Matched (3),14may2021
1228,2021-05-14,UST 0000713,624,9.1899996,2021-05-14,14-05-2021,35,29,43,,259,8.1000004,,1001.7,Matched (3),14may2021
1229,2021-05-14,UST 0002019,624,8.7200003,2021-05-14,14-05-2021,35,29,43,,259,8.1000004,,1001.7,Matched (3),14may2021
1230,2021-05-14,UST 0002020,624,7.21,2021-05-14,14-05-2021,35,29,43,,259,8.1000004,,1001.7,Matched (3),14may2021
1231,2021-05-14,UST 0002021,NA,178.63,2021-05-14,14-05-2021,35,29,43,,259,8.1000004,,1001.7,Matched (3),14may2021
1232,2021-05-15,USS 0004903,192,5.3000002,2021-05-15,15-05-2021,35.900002,29,44,,300,6.0999999,,1000.9,Matched (3),15may2021
1233,2021-05-15,USS 0004927,192,10.19,2021-05-15,15-05-2021,35.900002,29,44,,300,6.0999999,,1000.9,Matched (3),15may2021
1234,2021-05-15,USS 0004949,192,7.4400001,2021-05-15,15-05-2021,35.900002,29,44,,300,6.0999999,,1000.9,Matched (3),15may2021
1235,2021-05-15,USS 0004966,192,1.99,2021-05-15,15-05-2021,35.900002,29,44,,300,6.0999999,,1000.9,Matched (3),15may2021
1236,2021-05-15,USS 0005019,288,6.3699999,2021-05-15,15-05-2021,35.900002,29,44,,300,6.0999999,,1000.9,Matched (3),15may2021
1237,2021-05-15,USS 0008953,288,3.78,2021-05-15,15-05-2021,35.900002,29,44,,300,6.0999999,,1000.9,Matched (3),15may2021
1238,2021-05-15,USS 0008983,288,3.5599999,2021-05-15,15-05-2021,35.900002,29,44,,300,6.0999999,,1000.9,Matched (3),15may2021
1239,2021-05-15,USS 0009044,288,4.7199998,2021-05-15,15-05-2021,35.900002,29,44,,300,6.0999999,,1000.9,Matched (3),15may2021
1240,2021-05-15,USS 0009063,288,2.3399999,2021-05-15,15-05-2021,35.900002,29,44,,300,6.0999999,,1000.9,Matched (3),15may2021
1241,2021-05-15,USS 0009067,288,1.09,2021-05-15,15-05-2021,35.900002,29,44,,300,6.0999999,,1000.9,Matched (3),15may2021
1242,2021-05-15,USS 0009070,288,1.03,2021-05-15,15-05-2021,35.900002,29,44,,300,6.0999999,,1000.9,Matched (3),15may2021
1243,2021-05-15,USS 0009072,288,2.4100001,2021-05-15,15-05-2021,35.900002,29,44,,300,6.0999999,,1000.9,Matched (3),15may2021
1244,2021-05-15,USS 0009073,288,2.6400001,2021-05-15,15-05-2021,35.900002,29,44,,300,6.0999999,,1000.9,Matched (3),15may2021
1245,2021-05-15,USS 0009074,288,2.7,2021-05-15,15-05-2021,35.900002,29,44,,300,6.0999999,,1000.9,Matched (3),15may2021
1246,2021-05-15,USS 0009075,288,3.53,2021-05-15,15-05-2021,35.900002,29,44,,300,6.0999999,,1000.9,Matched (3),15may2021
1247,2021-05-15,USS 0009076,288,2.29,2021-05-15,15-05-2021,35.900002,29,44,,300,6.0999999,,1000.9,Matched (3),15may2021
1248,2021-05-15,USS 0015695,288,1.21,2021-05-15,15-05-2021,35.900002,29,44,,300,6.0999999,,1000.9,Matched (3),15may2021
1249,2021-05-15,USS 0017113,96,1.97,2021-05-15,15-05-2021,35.900002,29,44,,300,6.0999999,,1000.9,Matched (3),15may2021
1250,2021-05-15,USS 0017137,384,0,2021-05-15,15-05-2021,35.900002,29,44,,300,6.0999999,,1000.9,Matched (3),15may2021
1251,2021-05-15,USS 0017138,288,.02,2021-05-15,15-05-2021,35.900002,29,44,,300,6.0999999,,1000.9,Matched (3),15may2021
1252,2021-05-15,USS 0020686,96,0,2021-05-15,15-05-2021,35.900002,29,44,,300,6.0999999,,1000.9,Matched (3),15may2021
1253,2021-05-15,USS 0020707,184,8.3400002,2021-05-15,15-05-2021,35.900002,29,44,,300,6.0999999,,1000.9,Matched (3),15may2021
1254,2021-05-15,UST 0000711,624,13.31,2021-05-15,15-05-2021,35.900002,29,44,,300,6.0999999,,1000.9,Matched (3),15may2021
1255,2021-05-15,UST 0000712,624,9.6700001,2021-05-15,15-05-2021,35.900002,29,44,,300,6.0999999,,1000.9,Matched (3),15may2021
1256,2021-05-15,UST 0000713,624,9.0900002,2021-05-15,15-05-2021,35.900002,29,44,,300,6.0999999,,1000.9,Matched (3),15may2021
1257,2021-05-15,UST 0002019,624,8.7600002,2021-05-15,15-05-2021,35.900002,29,44,,300,6.0999999,,1000.9,Matched (3),15may2021
1258,2021-05-15,UST 0002020,624,7.27,2021-05-15,15-05-2021,35.900002,29,44,,300,6.0999999,,1000.9,Matched (3),15may2021
1259,2021-05-15,UST 0002021,NA,135.17,2021-05-15,15-05-2021,35.900002,29,44,,300,6.0999999,,1000.9,Matched (3),15may2021
1260,2021-05-16,USS 0004903,192,5.6700001,2021-05-16,16-05-2021,35.700001,26.799999,45,0,52,9.3000002,,1000.4,Matched (3),16may2021
1261,2021-05-16,USS 0004927,192,11.53,2021-05-16,16-05-2021,35.700001,26.799999,45,0,52,9.3000002,,1000.4,Matched (3),16may2021
1262,2021-05-16,USS 0004949,192,6.8699999,2021-05-16,16-05-2021,35.700001,26.799999,45,0,52,9.3000002,,1000.4,Matched (3),16may2021
1263,2021-05-16,USS 0004966,192,2.8099999,2021-05-16,16-05-2021,35.700001,26.799999,45,0,52,9.3000002,,1000.4,Matched (3),16may2021
1264,2021-05-16,USS 0005019,288,6.71,2021-05-16,16-05-2021,35.700001,26.799999,45,0,52,9.3000002,,1000.4,Matched (3),16may2021
1265,2021-05-16,USS 0008953,288,4.3000002,2021-05-16,16-05-2021,35.700001,26.799999,45,0,52,9.3000002,,1000.4,Matched (3),16may2021
1266,2021-05-16,USS 0008983,288,4.25,2021-05-16,16-05-2021,35.700001,26.799999,45,0,52,9.3000002,,1000.4,Matched (3),16may2021
1267,2021-05-16,USS 0009044,288,4.9200001,2021-05-16,16-05-2021,35.700001,26.799999,45,0,52,9.3000002,,1000.4,Matched (3),16may2021
1268,2021-05-16,USS 0009063,288,2.75,2021-05-16,16-05-2021,35.700001,26.799999,45,0,52,9.3000002,,1000.4,Matched (3),16may2021
1269,2021-05-16,USS 0009067,288,.70999998,2021-05-16,16-05-2021,35.700001,26.799999,45,0,52,9.3000002,,1000.4,Matched (3),16may2021
1270,2021-05-16,USS 0009070,288,.51999998,2021-05-16,16-05-2021,35.700001,26.799999,45,0,52,9.3000002,,1000.4,Matched (3),16may2021
