v1,date_elec,mtr_number,conload,imp,date_md,date,tavg,tmin,tmax,prcp,wdir,wspd,wpgt,pres,_merge
1,2021-04-01,USS 0004903,384,8.6800003,2021-04-01,01-04-2021,32.099998,24.6,41,,272,7,,1004.5,Matched (3)
2,2021-04-01,USS 0004927,384,9.4200001,2021-04-01,01-04-2021,32.099998,24.6,41,,272,7,,1004.5,Matched (3)
3,2021-04-01,USS 0004949,384,4.3000002,2021-04-01,01-04-2021,32.099998,24.6,41,,272,7,,1004.5,Matched (3)
4,2021-04-01,USS 0004966,384,1.7,2021-04-01,01-04-2021,32.099998,24.6,41,,272,7,,1004.5,Matched (3)
5,2021-04-01,USS 0005019,576,9.1999998,2021-04-01,01-04-2021,32.099998,24.6,41,,272,7,,1004.5,Matched (3)
6,2021-04-01,USS 0008953,576,9.54,2021-04-01,01-04-2021,32.099998,24.6,41,,272,7,,1004.5,Matched (3)
7,2021-04-01,USS 0008983,576,8.3199997,2021-04-01,01-04-2021,32.099998,24.6,41,,272,7,,1004.5,Matched (3)
8,2021-04-01,USS 0009044,576,9.6000004,2021-04-01,01-04-2021,32.099998,24.6,41,,272,7,,1004.5,Matched (3)
9,2021-04-01,USS 0009063,576,8.9399996,2021-04-01,01-04-2021,32.099998,24.6,41,,272,7,,1004.5,Matched (3)
10,2021-04-01,USS 0009067,576,4.98,2021-04-01,01-04-2021,32.099998,24.6,41,,272,7,,1004.5,Matched (3)
11,2021-04-01,USS 0009070,576,2.0799999,2021-04-01,01-04-2021,32.099998,24.6,41,,272,7,,1004.5,Matched (3)
12,2021-04-01,USS 0009072,576,4.6599998,2021-04-01,01-04-2021,32.099998,24.6,41,,272,7,,1004.5,Matched (3)
13,2021-04-01,USS 0009073,576,5.5799999,2021-04-01,01-04-2021,32.099998,24.6,41,,272,7,,1004.5,Matched (3)
14,2021-04-01,USS 0009074,576,5.5799999,2021-04-01,01-04-2021,32.099998,24.6,41,,272,7,,1004.5,Matched (3)
15,2021-04-01,USS 0009075,576,5.5799999,2021-04-01,01-04-2021,32.099998,24.6,41,,272,7,,1004.5,Matched (3)
16,2021-04-01,USS 0009076,576,4.9400001,2021-04-01,01-04-2021,32.099998,24.6,41,,272,7,,1004.5,Matched (3)
17,2021-04-01,USS 0015695,576,2.9000001,2021-04-01,01-04-2021,32.099998,24.6,41,,272,7,,1004.5,Matched (3)
18,2021-04-01,USS 0017113,192,0,2021-04-01,01-04-2021,32.099998,24.6,41,,272,7,,1004.5,Matched (3)
19,2021-04-01,USS 0017137,768,0,2021-04-01,01-04-2021,32.099998,24.6,41,,272,7,,1004.5,Matched (3)
20,2021-04-01,USS 0017138,576,7.4200001,2021-04-01,01-04-2021,32.099998,24.6,41,,272,7,,1004.5,Matched (3)
21,2021-04-01,USS 0020686,192,0,2021-04-01,01-04-2021,32.099998,24.6,41,,272,7,,1004.5,Matched (3)
22,2021-04-01,USS 0020707,768,42.34,2021-04-01,01-04-2021,32.099998,24.6,41,,272,7,,1004.5,Matched (3)
23,2021-04-01,UST 0000711,1248,31.059999,2021-04-01,01-04-2021,32.099998,24.6,41,,272,7,,1004.5,Matched (3)
24,2021-04-01,UST 0000712,1248,19.24,2021-04-01,01-04-2021,32.099998,24.6,41,,272,7,,1004.5,Matched (3)
25,2021-04-01,UST 0000713,1248,18.16,2021-04-01,01-04-2021,32.099998,24.6,41,,272,7,,1004.5,Matched (3)
26,2021-04-01,UST 0002019,1248,17.6,2021-04-01,01-04-2021,32.099998,24.6,41,,272,7,,1004.5,Matched (3)
27,2021-04-01,UST 0002020,1248,15.24,2021-04-01,01-04-2021,32.099998,24.6,41,,272,7,,1004.5,Matched (3)
28,2021-04-01,UST 0002021,NA,389.06,2021-04-01,01-04-2021,32.099998,24.6,41,,272,7,,1004.5,Matched (3)
29,2021-04-02,USS 0004903,384,5.6799998,2021-04-02,02-04-2021,31.9,23,42,,259,6.0999999,,1005.4,Matched (3)
30,2021-04-02,USS 0004927,384,8.54,2021-04-02,02-04-2021,31.9,23,42,,259,6.0999999,,1005.4,Matched (3)
31,2021-04-02,USS 0004949,384,5.46,2021-04-02,02-04-2021,31.9,23,42,,259,6.0999999,,1005.4,Matched (3)
32,2021-04-02,USS 0004966,384,1.5,2021-04-02,02-04-2021,31.9,23,42,,259,6.0999999,,1005.4,Matched (3)
33,2021-04-02,USS 0005019,576,9.2399998,2021-04-02,02-04-2021,31.9,23,42,,259,6.0999999,,1005.4,Matched (3)
34,2021-04-02,USS 0008953,576,9.8400002,2021-04-02,02-04-2021,31.9,23,42,,259,6.0999999,,1005.4,Matched (3)
35,2021-04-02,USS 0008983,576,9.3400002,2021-04-02,02-04-2021,31.9,23,42,,259,6.0999999,,1005.4,Matched (3)
36,2021-04-02,USS 0009044,576,9.1400003,2021-04-02,02-04-2021,31.9,23,42,,259,6.0999999,,1005.4,Matched (3)
37,2021-04-02,USS 0009063,576,5.8200002,2021-04-02,02-04-2021,31.9,23,42,,259,6.0999999,,1005.4,Matched (3)
38,2021-04-02,USS 0009067,576,5.5599999,2021-04-02,02-04-2021,31.9,23,42,,259,6.0999999,,1005.4,Matched (3)
39,2021-04-02,USS 0009070,576,1.46,2021-04-02,02-04-2021,31.9,23,42,,259,6.0999999,,1005.4,Matched (3)
40,2021-04-02,USS 0009072,576,4.6399999,2021-04-02,02-04-2021,31.9,23,42,,259,6.0999999,,1005.4,Matched (3)
41,2021-04-02,USS 0009073,576,5.6599998,2021-04-02,02-04-2021,31.9,23,42,,259,6.0999999,,1005.4,Matched (3)
42,2021-04-02,USS 0009074,576,5.6399999,2021-04-02,02-04-2021,31.9,23,42,,259,6.0999999,,1005.4,Matched (3)
43,2021-04-02,USS 0009075,576,5.6399999,2021-04-02,02-04-2021,31.9,23,42,,259,6.0999999,,1005.4,Matched (3)
44,2021-04-02,USS 0009076,576,5.02,2021-04-02,02-04-2021,31.9,23,42,,259,6.0999999,,1005.4,Matched (3)
45,2021-04-02,USS 0015695,576,2.78,2021-04-02,02-04-2021,31.9,23,42,,259,6.0999999,,1005.4,Matched (3)
46,2021-04-02,USS 0017113,192,.98000002,2021-04-02,02-04-2021,31.9,23,42,,259,6.0999999,,1005.4,Matched (3)
47,2021-04-02,USS 0017137,768,0,2021-04-02,02-04-2021,31.9,23,42,,259,6.0999999,,1005.4,Matched (3)
48,2021-04-02,USS 0017138,576,1.72,2021-04-02,02-04-2021,31.9,23,42,,259,6.0999999,,1005.4,Matched (3)
49,2021-04-02,USS 0020686,192,0,2021-04-02,02-04-2021,31.9,23,42,,259,6.0999999,,1005.4,Matched (3)
50,2021-04-02,USS 0020707,768,41.200001,2021-04-02,02-04-2021,31.9,23,42,,259,6.0999999,,1005.4,Matched (3)
51,2021-04-02,UST 0000711,1248,30,2021-04-02,02-04-2021,31.9,23,42,,259,6.0999999,,1005.4,Matched (3)
52,2021-04-02,UST 0000712,1248,19.200001,2021-04-02,02-04-2021,31.9,23,42,,259,6.0999999,,1005.4,Matched (3)
53,2021-04-02,UST 0000713,1248,18.52,2021-04-02,02-04-2021,31.9,23,42,,259,6.0999999,,1005.4,Matched (3)
54,2021-04-02,UST 0002019,1248,17.639999,2021-04-02,02-04-2021,31.9,23,42,,259,6.0999999,,1005.4,Matched (3)
55,2021-04-02,UST 0002020,1248,15.18,2021-04-02,02-04-2021,31.9,23,42,,259,6.0999999,,1005.4,Matched (3)
56,2021-04-02,UST 0002021,NA,434.73999,2021-04-02,02-04-2021,31.9,23,42,,259,6.0999999,,1005.4,Matched (3)
57,2021-04-03,USS 0004903,384,7.98,2021-04-03,03-04-2021,32.200001,22,43,,287,6.8000002,,1006.4,Matched (3)
58,2021-04-03,USS 0004927,384,9.2200003,2021-04-03,03-04-2021,32.200001,22,43,,287,6.8000002,,1006.4,Matched (3)
59,2021-04-03,USS 0004949,384,5.6599998,2021-04-03,03-04-2021,32.200001,22,43,,287,6.8000002,,1006.4,Matched (3)
60,2021-04-03,USS 0004966,384,5.2600002,2021-04-03,03-04-2021,32.200001,22,43,,287,6.8000002,,1006.4,Matched (3)
61,2021-04-03,USS 0005019,576,4.8400002,2021-04-03,03-04-2021,32.200001,22,43,,287,6.8000002,,1006.4,Matched (3)
62,2021-04-03,USS 0008953,576,8.2600002,2021-04-03,03-04-2021,32.200001,22,43,,287,6.8000002,,1006.4,Matched (3)
63,2021-04-03,USS 0008983,576,9.8199997,2021-04-03,03-04-2021,32.200001,22,43,,287,6.8000002,,1006.4,Matched (3)
64,2021-04-03,USS 0009044,576,9.1400003,2021-04-03,03-04-2021,32.200001,22,43,,287,6.8000002,,1006.4,Matched (3)
65,2021-04-03,USS 0009063,576,6.1399999,2021-04-03,03-04-2021,32.200001,22,43,,287,6.8000002,,1006.4,Matched (3)
66,2021-04-03,USS 0009067,576,4.3000002,2021-04-03,03-04-2021,32.200001,22,43,,287,6.8000002,,1006.4,Matched (3)
67,2021-04-03,USS 0009070,576,1.92,2021-04-03,03-04-2021,32.200001,22,43,,287,6.8000002,,1006.4,Matched (3)
68,2021-04-03,USS 0009072,576,4.7600002,2021-04-03,03-04-2021,32.200001,22,43,,287,6.8000002,,1006.4,Matched (3)
69,2021-04-03,USS 0009073,576,4.8200002,2021-04-03,03-04-2021,32.200001,22,43,,287,6.8000002,,1006.4,Matched (3)
70,2021-04-03,USS 0009074,576,5.5799999,2021-04-03,03-04-2021,32.200001,22,43,,287,6.8000002,,1006.4,Matched (3)
71,2021-04-03,USS 0009075,576,5.5599999,2021-04-03,03-04-2021,32.200001,22,43,,287,6.8000002,,1006.4,Matched (3)
72,2021-04-03,USS 0009076,576,5,2021-04-03,03-04-2021,32.200001,22,43,,287,6.8000002,,1006.4,Matched (3)
73,2021-04-03,USS 0015695,576,3.3199999,2021-04-03,03-04-2021,32.200001,22,43,,287,6.8000002,,1006.4,Matched (3)
74,2021-04-03,USS 0017113,192,3.4200001,2021-04-03,03-04-2021,32.200001,22,43,,287,6.8000002,,1006.4,Matched (3)
75,2021-04-03,USS 0017137,768,0,2021-04-03,03-04-2021,32.200001,22,43,,287,6.8000002,,1006.4,Matched (3)
76,2021-04-03,USS 0017138,576,.54000002,2021-04-03,03-04-2021,32.200001,22,43,,287,6.8000002,,1006.4,Matched (3)
77,2021-04-03,USS 0020686,192,0,2021-04-03,03-04-2021,32.200001,22,43,,287,6.8000002,,1006.4,Matched (3)
78,2021-04-03,USS 0020707,768,54.040001,2021-04-03,03-04-2021,32.200001,22,43,,287,6.8000002,,1006.4,Matched (3)
79,2021-04-03,UST 0000711,1248,30.74,2021-04-03,03-04-2021,32.200001,22,43,,287,6.8000002,,1006.4,Matched (3)
80,2021-04-03,UST 0000712,1248,19.299999,2021-04-03,03-04-2021,32.200001,22,43,,287,6.8000002,,1006.4,Matched (3)
81,2021-04-03,UST 0000713,1248,18.26,2021-04-03,03-04-2021,32.200001,22,43,,287,6.8000002,,1006.4,Matched (3)
82,2021-04-03,UST 0002019,1248,18,2021-04-03,03-04-2021,32.200001,22,43,,287,6.8000002,,1006.4,Matched (3)
83,2021-04-03,UST 0002020,1248,15.08,2021-04-03,03-04-2021,32.200001,22,43,,287,6.8000002,,1006.4,Matched (3)
84,2021-04-03,UST 0002021,NA,294.5,2021-04-03,03-04-2021,32.200001,22,43,,287,6.8000002,,1006.4,Matched (3)
85,2021-04-04,USS 0004903,384,8.2200003,2021-04-04,04-04-2021,32.5,25,42,,199,6.0999999,,1008.2,Matched (3)
86,2021-04-04,USS 0004927,384,23.280001,2021-04-04,04-04-2021,32.5,25,42,,199,6.0999999,,1008.2,Matched (3)
87,2021-04-04,USS 0004949,384,4.54,2021-04-04,04-04-2021,32.5,25,42,,199,6.0999999,,1008.2,Matched (3)
88,2021-04-04,USS 0004966,384,6.48,2021-04-04,04-04-2021,32.5,25,42,,199,6.0999999,,1008.2,Matched (3)
89,2021-04-04,USS 0005019,576,15.24,2021-04-04,04-04-2021,32.5,25,42,,199,6.0999999,,1008.2,Matched (3)
90,2021-04-04,USS 0008953,576,9.4799995,2021-04-04,04-04-2021,32.5,25,42,,199,6.0999999,,1008.2,Matched (3)
91,2021-04-04,USS 0008983,576,3.46,2021-04-04,04-04-2021,32.5,25,42,,199,6.0999999,,1008.2,Matched (3)
92,2021-04-04,USS 0009044,576,10.24,2021-04-04,04-04-2021,32.5,25,42,,199,6.0999999,,1008.2,Matched (3)
93,2021-04-04,USS 0009063,576,6.4400001,2021-04-04,04-04-2021,32.5,25,42,,199,6.0999999,,1008.2,Matched (3)
94,2021-04-04,USS 0009067,576,2.52,2021-04-04,04-04-2021,32.5,25,42,,199,6.0999999,,1008.2,Matched (3)
95,2021-04-04,USS 0009070,576,.94,2021-04-04,04-04-2021,32.5,25,42,,199,6.0999999,,1008.2,Matched (3)
96,2021-04-04,USS 0009072,576,5.54,2021-04-04,04-04-2021,32.5,25,42,,199,6.0999999,,1008.2,Matched (3)
97,2021-04-04,USS 0009073,576,5.6399999,2021-04-04,04-04-2021,32.5,25,42,,199,6.0999999,,1008.2,Matched (3)
98,2021-04-04,USS 0009074,576,5.6399999,2021-04-04,04-04-2021,32.5,25,42,,199,6.0999999,,1008.2,Matched (3)
99,2021-04-04,USS 0009075,576,5.6199999,2021-04-04,04-04-2021,32.5,25,42,,199,6.0999999,,1008.2,Matched (3)
100,2021-04-04,USS 0009076,576,5.04,2021-04-04,04-04-2021,32.5,25,42,,199,6.0999999,,1008.2,Matched (3)
101,2021-04-04,USS 0015695,576,2.74,2021-04-04,04-04-2021,32.5,25,42,,199,6.0999999,,1008.2,Matched (3)
102,2021-04-04,USS 0017113,192,.079999998,2021-04-04,04-04-2021,32.5,25,42,,199,6.0999999,,1008.2,Matched (3)
103,2021-04-04,USS 0017137,768,0,2021-04-04,04-04-2021,32.5,25,42,,199,6.0999999,,1008.2,Matched (3)
104,2021-04-04,USS 0017138,576,3.3599999,2021-04-04,04-04-2021,32.5,25,42,,199,6.0999999,,1008.2,Matched (3)
105,2021-04-04,USS 0020686,192,0,2021-04-04,04-04-2021,32.5,25,42,,199,6.0999999,,1008.2,Matched (3)
106,2021-04-04,USS 0020707,768,43.18,2021-04-04,04-04-2021,32.5,25,42,,199,6.0999999,,1008.2,Matched (3)
107,2021-04-04,UST 0000711,1248,32.060001,2021-04-04,04-04-2021,32.5,25,42,,199,6.0999999,,1008.2,Matched (3)
108,2021-04-04,UST 0000712,1248,19.74,2021-04-04,04-04-2021,32.5,25,42,,199,6.0999999,,1008.2,Matched (3)
109,2021-04-04,UST 0000713,1248,18.42,2021-04-04,04-04-2021,32.5,25,42,,199,6.0999999,,1008.2,Matched (3)
110,2021-04-04,UST 0002019,1248,18.139999,2021-04-04,04-04-2021,32.5,25,42,,199,6.0999999,,1008.2,Matched (3)
111,2021-04-04,UST 0002020,1248,18.16,2021-04-04,04-04-2021,32.5,25,42,,199,6.0999999,,1008.2,Matched (3)
112,2021-04-04,UST 0002021,NA,278.34,2021-04-04,04-04-2021,32.5,25,42,,199,6.0999999,,1008.2,Matched (3)
113,2021-04-05,USS 0004903,384,7.3800001,2021-04-05,05-04-2021,33.599998,26,42,,265,7.6999998,,1008.7,Matched (3)
114,2021-04-05,USS 0004927,384,8.8000002,2021-04-05,05-04-2021,33.599998,26,42,,265,7.6999998,,1008.7,Matched (3)
115,2021-04-05,USS 0004949,384,4.1799998,2021-04-05,05-04-2021,33.599998,26,42,,265,7.6999998,,1008.7,Matched (3)
116,2021-04-05,USS 0004966,384,6.1399999,2021-04-05,05-04-2021,33.599998,26,42,,265,7.6999998,,1008.7,Matched (3)
117,2021-04-05,USS 0005019,576,12.08,2021-04-05,05-04-2021,33.599998,26,42,,265,7.6999998,,1008.7,Matched (3)
118,2021-04-05,USS 0008953,576,7.3800001,2021-04-05,05-04-2021,33.599998,26,42,,265,7.6999998,,1008.7,Matched (3)
119,2021-04-05,USS 0008983,576,9.8599997,2021-04-05,05-04-2021,33.599998,26,42,,265,7.6999998,,1008.7,Matched (3)
120,2021-04-05,USS 0009044,576,9.6400003,2021-04-05,05-04-2021,33.599998,26,42,,265,7.6999998,,1008.7,Matched (3)
121,2021-04-05,USS 0009063,576,6.1199999,2021-04-05,05-04-2021,33.599998,26,42,,265,7.6999998,,1008.7,Matched (3)
122,2021-04-05,USS 0009067,576,4.4000001,2021-04-05,05-04-2021,33.599998,26,42,,265,7.6999998,,1008.7,Matched (3)
123,2021-04-05,USS 0009070,576,2.26,2021-04-05,05-04-2021,33.599998,26,42,,265,7.6999998,,1008.7,Matched (3)
124,2021-04-05,USS 0009072,576,5.5,2021-04-05,05-04-2021,33.599998,26,42,,265,7.6999998,,1008.7,Matched (3)
125,2021-04-05,USS 0009073,576,5.5799999,2021-04-05,05-04-2021,33.599998,26,42,,265,7.6999998,,1008.7,Matched (3)
126,2021-04-05,USS 0009074,576,5.5799999,2021-04-05,05-04-2021,33.599998,26,42,,265,7.6999998,,1008.7,Matched (3)
127,2021-04-05,USS 0009075,576,5.5799999,2021-04-05,05-04-2021,33.599998,26,42,,265,7.6999998,,1008.7,Matched (3)
128,2021-04-05,USS 0009076,576,5,2021-04-05,05-04-2021,33.599998,26,42,,265,7.6999998,,1008.7,Matched (3)
129,2021-04-05,USS 0015695,576,2.5999999,2021-04-05,05-04-2021,33.599998,26,42,,265,7.6999998,,1008.7,Matched (3)
130,2021-04-05,USS 0017113,192,2.46,2021-04-05,05-04-2021,33.599998,26,42,,265,7.6999998,,1008.7,Matched (3)
131,2021-04-05,USS 0017137,768,0,2021-04-05,05-04-2021,33.599998,26,42,,265,7.6999998,,1008.7,Matched (3)
132,2021-04-05,USS 0017138,576,9.54,2021-04-05,05-04-2021,33.599998,26,42,,265,7.6999998,,1008.7,Matched (3)
133,2021-04-05,USS 0020686,192,0,2021-04-05,05-04-2021,33.599998,26,42,,265,7.6999998,,1008.7,Matched (3)
134,2021-04-05,USS 0020707,768,48.220001,2021-04-05,05-04-2021,33.599998,26,42,,265,7.6999998,,1008.7,Matched (3)
135,2021-04-05,UST 0000711,1248,31.379999,2021-04-05,05-04-2021,33.599998,26,42,,265,7.6999998,,1008.7,Matched (3)
136,2021-04-05,UST 0000712,1248,19.379999,2021-04-05,05-04-2021,33.599998,26,42,,265,7.6999998,,1008.7,Matched (3)
137,2021-04-05,UST 0000713,1248,18.08,2021-04-05,05-04-2021,33.599998,26,42,,265,7.6999998,,1008.7,Matched (3)
138,2021-04-05,UST 0002019,1248,17.719999,2021-04-05,05-04-2021,33.599998,26,42,,265,7.6999998,,1008.7,Matched (3)
139,2021-04-05,UST 0002020,1248,15.32,2021-04-05,05-04-2021,33.599998,26,42,,265,7.6999998,,1008.7,Matched (3)
140,2021-04-05,UST 0002021,NA,329.48001,2021-04-05,05-04-2021,33.599998,26,42,,265,7.6999998,,1008.7,Matched (3)
141,2021-04-06,USS 0004903,384,10.4,2021-04-06,06-04-2021,33.799999,25,43,,294,6.3000002,,1008.1,Matched (3)
142,2021-04-06,USS 0004927,384,10.3,2021-04-06,06-04-2021,33.799999,25,43,,294,6.3000002,,1008.1,Matched (3)
143,2021-04-06,USS 0004949,384,3.52,2021-04-06,06-04-2021,33.799999,25,43,,294,6.3000002,,1008.1,Matched (3)
144,2021-04-06,USS 0004966,384,5.2800002,2021-04-06,06-04-2021,33.799999,25,43,,294,6.3000002,,1008.1,Matched (3)
145,2021-04-06,USS 0005019,576,8.5200005,2021-04-06,06-04-2021,33.799999,25,43,,294,6.3000002,,1008.1,Matched (3)
146,2021-04-06,USS 0008953,576,9.7799997,2021-04-06,06-04-2021,33.799999,25,43,,294,6.3000002,,1008.1,Matched (3)
147,2021-04-06,USS 0008983,576,9.0200005,2021-04-06,06-04-2021,33.799999,25,43,,294,6.3000002,,1008.1,Matched (3)
148,2021-04-06,USS 0009044,576,10.04,2021-04-06,06-04-2021,33.799999,25,43,,294,6.3000002,,1008.1,Matched (3)
149,2021-04-06,USS 0009063,576,7.1199999,2021-04-06,06-04-2021,33.799999,25,43,,294,6.3000002,,1008.1,Matched (3)
150,2021-04-06,USS 0009067,576,4.5599999,2021-04-06,06-04-2021,33.799999,25,43,,294,6.3000002,,1008.1,Matched (3)
151,2021-04-06,USS 0009070,576,2.5799999,2021-04-06,06-04-2021,33.799999,25,43,,294,6.3000002,,1008.1,Matched (3)
152,2021-04-06,USS 0009072,576,5.52,2021-04-06,06-04-2021,33.799999,25,43,,294,6.3000002,,1008.1,Matched (3)
153,2021-04-06,USS 0009073,576,5.5799999,2021-04-06,06-04-2021,33.799999,25,43,,294,6.3000002,,1008.1,Matched (3)
154,2021-04-06,USS 0009074,576,5.5799999,2021-04-06,06-04-2021,33.799999,25,43,,294,6.3000002,,1008.1,Matched (3)
155,2021-04-06,USS 0009075,576,5.5599999,2021-04-06,06-04-2021,33.799999,25,43,,294,6.3000002,,1008.1,Matched (3)
156,2021-04-06,USS 0009076,576,4.8800001,2021-04-06,06-04-2021,33.799999,25,43,,294,6.3000002,,1008.1,Matched (3)
157,2021-04-06,USS 0015695,576,2.78,2021-04-06,06-04-2021,33.799999,25,43,,294,6.3000002,,1008.1,Matched (3)
158,2021-04-06,USS 0017113,192,2.54,2021-04-06,06-04-2021,33.799999,25,43,,294,6.3000002,,1008.1,Matched (3)
159,2021-04-06,USS 0017137,768,0,2021-04-06,06-04-2021,33.799999,25,43,,294,6.3000002,,1008.1,Matched (3)
160,2021-04-06,USS 0017138,576,8.54,2021-04-06,06-04-2021,33.799999,25,43,,294,6.3000002,,1008.1,Matched (3)
161,2021-04-06,USS 0020686,192,.079999998,2021-04-06,06-04-2021,33.799999,25,43,,294,6.3000002,,1008.1,Matched (3)
162,2021-04-06,USS 0020707,768,51.119999,2021-04-06,06-04-2021,33.799999,25,43,,294,6.3000002,,1008.1,Matched (3)
163,2021-04-06,UST 0000711,1248,32.080002,2021-04-06,06-04-2021,33.799999,25,43,,294,6.3000002,,1008.1,Matched (3)
164,2021-04-06,UST 0000712,1248,19.52,2021-04-06,06-04-2021,33.799999,25,43,,294,6.3000002,,1008.1,Matched (3)
165,2021-04-06,UST 0000713,1248,18.219999,2021-04-06,06-04-2021,33.799999,25,43,,294,6.3000002,,1008.1,Matched (3)
166,2021-04-06,UST 0002019,1248,17.559999,2021-04-06,06-04-2021,33.799999,25,43,,294,6.3000002,,1008.1,Matched (3)
167,2021-04-06,UST 0002020,1248,15.06,2021-04-06,06-04-2021,33.799999,25,43,,294,6.3000002,,1008.1,Matched (3)
168,2021-04-06,UST 0002021,NA,335.92001,2021-04-06,06-04-2021,33.799999,25,43,,294,6.3000002,,1008.1,Matched (3)
169,2021-04-07,USS 0004903,384,9.5,2021-04-07,07-04-2021,32.900002,24.9,42,,318,6.5999999,,1008.7,Matched (3)
170,2021-04-07,USS 0004927,384,9.3599997,2021-04-07,07-04-2021,32.900002,24.9,42,,318,6.5999999,,1008.7,Matched (3)
171,2021-04-07,USS 0004949,384,4.3600001,2021-04-07,07-04-2021,32.900002,24.9,42,,318,6.5999999,,1008.7,Matched (3)
172,2021-04-07,USS 0004966,384,5.7800002,2021-04-07,07-04-2021,32.900002,24.9,42,,318,6.5999999,,1008.7,Matched (3)
173,2021-04-07,USS 0005019,576,16.84,2021-04-07,07-04-2021,32.900002,24.9,42,,318,6.5999999,,1008.7,Matched (3)
174,2021-04-07,USS 0008953,576,11.9,2021-04-07,07-04-2021,32.900002,24.9,42,,318,6.5999999,,1008.7,Matched (3)
175,2021-04-07,USS 0008983,576,9.3000002,2021-04-07,07-04-2021,32.900002,24.9,42,,318,6.5999999,,1008.7,Matched (3)
176,2021-04-07,USS 0009044,576,9.8199997,2021-04-07,07-04-2021,32.900002,24.9,42,,318,6.5999999,,1008.7,Matched (3)
177,2021-04-07,USS 0009063,576,5.6999998,2021-04-07,07-04-2021,32.900002,24.9,42,,318,6.5999999,,1008.7,Matched (3)
178,2021-04-07,USS 0009067,576,2.5999999,2021-04-07,07-04-2021,32.900002,24.9,42,,318,6.5999999,,1008.7,Matched (3)
179,2021-04-07,USS 0009070,576,1.04,2021-04-07,07-04-2021,32.900002,24.9,42,,318,6.5999999,,1008.7,Matched (3)
180,2021-04-07,USS 0009072,576,5.3800001,2021-04-07,07-04-2021,32.900002,24.9,42,,318,6.5999999,,1008.7,Matched (3)
181,2021-04-07,USS 0009073,576,5.5,2021-04-07,07-04-2021,32.900002,24.9,42,,318,6.5999999,,1008.7,Matched (3)
182,2021-04-07,USS 0009074,576,5.52,2021-04-07,07-04-2021,32.900002,24.9,42,,318,6.5999999,,1008.7,Matched (3)
183,2021-04-07,USS 0009075,576,5.5,2021-04-07,07-04-2021,32.900002,24.9,42,,318,6.5999999,,1008.7,Matched (3)
184,2021-04-07,USS 0009076,576,4.8800001,2021-04-07,07-04-2021,32.900002,24.9,42,,318,6.5999999,,1008.7,Matched (3)
185,2021-04-07,USS 0015695,576,2.72,2021-04-07,07-04-2021,32.900002,24.9,42,,318,6.5999999,,1008.7,Matched (3)
186,2021-04-07,USS 0017113,192,3.2,2021-04-07,07-04-2021,32.900002,24.9,42,,318,6.5999999,,1008.7,Matched (3)
187,2021-04-07,USS 0017137,768,0,2021-04-07,07-04-2021,32.900002,24.9,42,,318,6.5999999,,1008.7,Matched (3)
188,2021-04-07,USS 0017138,576,9.04,2021-04-07,07-04-2021,32.900002,24.9,42,,318,6.5999999,,1008.7,Matched (3)
189,2021-04-07,USS 0020686,192,.079999998,2021-04-07,07-04-2021,32.900002,24.9,42,,318,6.5999999,,1008.7,Matched (3)
190,2021-04-07,USS 0020707,768,52.439999,2021-04-07,07-04-2021,32.900002,24.9,42,,318,6.5999999,,1008.7,Matched (3)
191,2021-04-07,UST 0000711,1248,31.52,2021-04-07,07-04-2021,32.900002,24.9,42,,318,6.5999999,,1008.7,Matched (3)
192,2021-04-07,UST 0000712,1248,19.280001,2021-04-07,07-04-2021,32.900002,24.9,42,,318,6.5999999,,1008.7,Matched (3)
193,2021-04-07,UST 0000713,1248,18.280001,2021-04-07,07-04-2021,32.900002,24.9,42,,318,6.5999999,,1008.7,Matched (3)
194,2021-04-07,UST 0002019,1248,17.620001,2021-04-07,07-04-2021,32.900002,24.9,42,,318,6.5999999,,1008.7,Matched (3)
195,2021-04-07,UST 0002020,1248,15.3,2021-04-07,07-04-2021,32.900002,24.9,42,,318,6.5999999,,1008.7,Matched (3)
196,2021-04-07,UST 0002021,NA,287.85999,2021-04-07,07-04-2021,32.900002,24.9,42,,318,6.5999999,,1008.7,Matched (3)
197,2021-04-08,USS 0004903,384,8.1999998,2021-04-08,08-04-2021,33.299999,25,42,,298,6.0999999,,1006.8,Matched (3)
198,2021-04-08,USS 0004927,384,9.5799999,2021-04-08,08-04-2021,33.299999,25,42,,298,6.0999999,,1006.8,Matched (3)
